Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ju,2021-06-01 23:52:31,00:22:49,,Bob Esponja: Temporada 7: A Fórmula Secreta da Vovó / Faro de Dinheiro (Episódio 13),,Philips 2014 MT5580 based TVs Smart TV,00:23:33,00:23:33,BR (Brazil)
Ju,2021-06-01 23:28:30,00:23:31,,Bob Esponja: Temporada 7: O Negócio é Teatro / Confusão no Rodeio (Episódio 12),,Philips 2014 MT5580 based TVs Smart TV,00:23:31,00:23:31,BR (Brazil)
Ju,2021-06-01 14:58:13,02:10:13,,Erin Brockovich - Uma Mulher de Talento,,Philips 2014 MT5580 based TVs Smart TV,02:06:52,02:06:52,BR (Brazil)
Ju,2021-06-01 13:20:51,01:36:33,,Padrinhos Ltda.,,Philips 2014 MT5580 based TVs Smart TV,01:36:33,01:36:33,BR (Brazil)
Ju,2021-05-31 20:57:31,00:16:41,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,01:00:05,Not latest view,BR (Brazil)
Ju,2021-05-31 20:54:50,00:00:59,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:38:03,Not latest view,BR (Brazil)
Ju,2021-05-31 13:49:33,01:49:56,,Eu queria ter a sua vida,,Philips 2014 MT5580 based TVs Smart TV,01:49:56,01:49:56,BR (Brazil)
Ju,2021-05-30 21:08:30,01:39:54,,Primeiro Domingo,,Philips 2014 MT5580 based TVs Smart TV,01:34:13,01:34:13,BR (Brazil)
Ju,2021-05-30 19:37:53,01:30:05,,Um Parto de Viagem,,Philips 2014 MT5580 based TVs Smart TV,01:30:05,01:30:05,BR (Brazil)
Ju,2021-05-30 19:21:36,00:14:29,,Ruby Arco-íris: Temporada 1: Fazendo um filme (Episódio 10),,Philips 2014 MT5580 based TVs Smart TV,00:15:27,Not latest view,BR (Brazil)
Ju,2021-05-30 18:58:22,00:22:45,,Ruby Arco-íris: Temporada 1: Aprender a dançar (Episódio 9),,Philips 2014 MT5580 based TVs Smart TV,00:23:43,Not latest view,BR (Brazil)
Ju,2021-05-30 18:35:08,00:22:46,,Ruby Arco-íris: Temporada 1: Levantando voo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-30 18:15:08,00:19:30,,Ruby Arco-íris: Temporada 1: Jogando golfe (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-30 14:26:17,01:19:38,,O Último Virgem,,Philips 2014 MT5580 based TVs Smart TV,01:19:38,01:19:38,BR (Brazil)
Ju,2021-05-30 01:25:27,00:42:20,,Todas as Razões Para Esquecer,,Philips 2014 MT5580 based TVs Smart TV,00:42:17,00:42:17,BR (Brazil)
Ju,2021-05-30 01:03:59,00:06:11,,O Concurso,,Philips 2014 MT5580 based TVs Smart TV,00:06:11,00:06:11,BR (Brazil)
Ju,2021-05-29 23:35:34,01:27:03,,A Noite da Virada,,Philips 2014 MT5580 based TVs Smart TV,01:27:03,01:27:03,BR (Brazil)
Ju,2021-05-29 22:07:27,01:22:01,,O Espanta Tubarões,,Philips 2014 MT5580 based TVs Smart TV,01:22:01,01:22:01,BR (Brazil)
Ju,2021-05-29 21:03:15,00:07:12,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:43:54,Not latest view,BR (Brazil)
Ju,2021-05-29 19:43:59,01:16:43,,Canta Comigo: Temporada 3: Episódio 6 (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,01:28:19,01:28:19,BR (Brazil)
Ju,2021-05-29 17:40:14,01:37:43,,Bem-vindo à Prisão,,Philips 2014 MT5580 based TVs Smart TV,01:29:20,01:29:20,BR (Brazil)
Ju,2021-05-29 16:29:47,01:02:41,,Atlantique,,Philips 2014 MT5580 based TVs Smart TV,01:02:41,01:02:41,BR (Brazil)
Ju,2021-05-29 16:23:30,00:03:17,,Ruby Arco-íris: Temporada 1: Jogando golfe (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:04:15,Not latest view,BR (Brazil)
Ju,2021-05-29 15:40:37,00:22:46,,Ruby Arco-íris: Temporada 1: Cantando na chuva (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 15:17:22,00:22:46,,Ruby Arco-íris: Temporada 1: Nos bastidores (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 14:54:07,00:22:46,,Ruby Arco-íris: Temporada 1: O bolo gigante (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 14:42:20,00:11:17,,Ruby Arco-íris: Temporada 1: Ao seu dispor (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 01:29:05,00:11:30,,Ruby Arco-íris: Temporada 1: Ao seu dispor (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:12:28,Not latest view,BR (Brazil)
Ju,2021-05-29 01:05:56,00:22:40,,Ruby Arco-íris: Temporada 1: Loucos por sapatos (Episódio 2),,Philips 2014 MT5580 based TVs Smart TV,00:23:38,Not latest view,BR (Brazil)
Ju,2021-05-29 00:41:43,00:23:44,,Ruby Arco-íris: Temporada 1: A aventura de Ruby (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 00:36:20,00:04:31,,Ruby Arco-íris: Temporada 1: Decolando (Episódio 26),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-29 00:17:55,00:17:02,,Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 2: Diversão em família (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,00:17:32,00:17:32,BR (Brazil)
Ju,2021-05-28 23:55:08,00:22:16,,Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 2: A briga dos caras (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:22:46,00:22:46,BR (Brazil)
Ju,2021-05-28 23:32:06,00:22:32,,"Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 2: Barbie, brownies e bichos! Caramba! (Episódio 2)",,Philips 2014 MT5580 based TVs Smart TV,00:23:02,00:23:02,BR (Brazil)
Ju,2021-05-28 23:08:48,00:22:48,,Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 2: Semana da Gincana (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:22:48,00:22:48,BR (Brazil)
Ju,2021-05-28 19:43:03,00:22:42,,Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 1: O novo centro esportivo - Parte 2 (Episódio 13),,Philips 2014 MT5580 based TVs Smart TV,00:23:12,00:23:12,BR (Brazil)
Ju,2021-05-28 19:19:33,00:23:02,,Barbie Dreamhouse Adventures: Go Team Roberts: Temporada 1: O novo centro esportivo - Parte 1 (Episódio 12),,Philips 2014 MT5580 based TVs Smart TV,00:23:02,00:23:02,BR (Brazil)
Ju,2021-05-28 19:03:34,00:15:39,,"PJ Masks – Heróis de Pijama: Temporada 1: O Menino Gato e a brigada das borboletas / Corujita, a vencedora (Episódio 6)",,Philips 2014 MT5580 based TVs Smart TV,00:16:19,00:16:19,BR (Brazil)
Ju,2021-05-28 18:40:42,00:22:24,,PJ Masks – Heróis de Pijama: Temporada 1: O Lagartixo salva o Natal / O belo plano gelado do Lagartixo (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:23:04,00:23:04,BR (Brazil)
Ju,2021-05-28 18:15:23,00:24:09,,PJ Masks – Heróis de Pijama: Temporada 1: O Menino Gato e o encolhedor / Corujita e a Bola Lua (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,00:23:04,00:23:04,BR (Brazil)
Ju,2021-05-28 18:14:18,00:00:14,,PJ Masks – Heróis de Pijama: Temporada 2: Carros alegóricos malucos / O disfarce do Romeo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:05:17,Not latest view,BR (Brazil)
Ju,2021-05-28 18:10:56,00:02:26,,PJ Masks – Heróis de Pijama: Temporada 2: Carros alegóricos malucos / O disfarce do Romeo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:05:08,Not latest view,BR (Brazil)
Ju,2021-05-28 18:08:37,00:02:07,,PJ Masks – Heróis de Pijama: Temporada 2: Carros alegóricos malucos / O disfarce do Romeo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:02:47,Not latest view,BR (Brazil)
Ju,2021-05-28 17:44:45,00:23:23,,PJ Masks – Heróis de Pijama: Temporada 2: PJ Robô / Poderes PJ novos (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:24:03,00:24:03,BR (Brazil)
Ju,2021-05-28 17:20:53,00:23:23,,PJ Masks – Heróis de Pijama: Temporada 2: PJ pinball / Pula-tron (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:24:03,00:24:03,BR (Brazil)
Ju,2021-05-28 16:56:14,00:24:03,,PJ Masks – Heróis de Pijama: Temporada 2: Mariposas ninja / Quem tem o poder coruja? (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:24:03,00:24:03,BR (Brazil)
Ju,2021-05-28 13:16:18,00:58:18,,Milagre Azul,,Philips 2014 MT5580 based TVs Smart TV,00:58:17,00:58:17,BR (Brazil)
Ju,2021-05-28 13:13:56,00:01:42,,Genealogia da Esperança,,Philips 2014 MT5580 based TVs Smart TV,00:47:34,00:47:34,BR (Brazil)
Ju,2021-05-27 18:19:42,01:01:26,,Genealogia da Esperança,,Philips 2014 MT5580 based TVs Smart TV,00:45:52,Not latest view,BR (Brazil)
Ju,2021-05-26 17:41:18,01:47:47,,A Múmia,,Philips 2014 MT5580 based TVs Smart TV,02:00:18,02:00:18,BR (Brazil)
Ju,2021-05-26 15:27:19,00:12:32,,A Múmia,,Philips 2014 MT5580 based TVs Smart TV,00:12:32,Not latest view,BR (Brazil)
Ju,2021-05-26 13:31:53,01:53:40,,Encontro de casais,,Philips 2014 MT5580 based TVs Smart TV,01:53:40,01:53:40,BR (Brazil)
Ju,2021-05-26 03:45:33,00:06:39,,O Legado de Júpiter: Volume 1: Pela luz do amanhecer (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:06:39,00:06:39,BR (Brazil)
Ju,2021-05-26 03:32:17,00:12:01,,2012,,Philips 2014 MT5580 based TVs Smart TV,00:12:01,Not latest view,BR (Brazil)
Ju,2021-05-26 02:58:09,00:33:12,,Depois da Terra,,Philips 2014 MT5580 based TVs Smart TV,01:33:05,01:33:05,BR (Brazil)
Ju,2021-05-25 20:57:16,01:09:25,,Depois da Terra,,Philips 2014 MT5580 based TVs Smart TV,01:00:21,Not latest view,BR (Brazil)
Ju,2021-05-25 20:50:51,00:04:17,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:40:42,Not latest view,BR (Brazil)
Ju,2021-05-24 23:31:59,01:16:22,,O ataque dos vermes malditos,,Philips 2014 MT5580 based TVs Smart TV,01:16:22,01:16:22,BR (Brazil)
Ju,2021-05-24 22:50:41,00:39:36,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,01:12:28,Not latest view,BR (Brazil)
Ju,2021-05-24 21:02:16,01:47:27,,Boi neon,,Philips 2014 MT5580 based TVs Smart TV,01:39:27,01:39:27,BR (Brazil)
Ju,2021-05-24 20:59:36,00:00:53,,Genealogia da Esperança,,Philips 2014 MT5580 based TVs Smart TV,00:00:00,Not latest view,BR (Brazil)
Ju,2021-05-23 23:37:02,00:18:16,,Ruby Arco-íris: Temporada 1: Decolando (Episódio 26),,Philips 2014 MT5580 based TVs Smart TV,00:19:14,Not latest view,BR (Brazil)
Ju,2021-05-23 23:13:22,00:22:45,,Ruby Arco-íris: Temporada 1: Diversão na fazenda (Episódio 25),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-23 22:50:07,00:22:46,,Ruby Arco-íris: Temporada 1: Lar doce lar (Episódio 24),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-23 22:26:50,00:22:46,,Ruby Arco-íris: Temporada 1: Quando a lua sumiu (Episódio 23),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-23 22:07:05,00:19:16,,Ruby Arco-íris: Temporada 1: Chapéu perfeito (Episódio 22),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-23 20:55:59,01:10:07,,Cada um na sua casa,,Philips 2014 MT5580 based TVs Smart TV,01:24:20,01:24:20,BR (Brazil)
Ju,2021-05-23 20:38:05,00:14:57,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:40:55,Not latest view,BR (Brazil)
Ju,2021-05-23 14:53:16,01:03:43,,De Repente Uma Família,,Philips 2014 MT5580 based TVs Smart TV,00:46:30,00:46:30,BR (Brazil)
Ju,2021-05-23 14:20:07,00:14:14,,Cada um na sua casa,,Philips 2014 MT5580 based TVs Smart TV,00:14:14,Not latest view,BR (Brazil)
Ju,2021-05-23 03:59:53,01:34:11,,Cada um na sua casa,,Philips 2014 MT5580 based TVs Smart TV,01:34:11,Not latest view,BR (Brazil)
Ju,2021-05-23 02:48:54,01:04:19,,Barbie Dolphin Magic,,Philips 2014 MT5580 based TVs Smart TV,01:04:19,01:04:19,BR (Brazil)
Ju,2021-05-23 02:43:17,00:03:32,,Ruby Arco-íris: Temporada 1: Chapéu perfeito (Episódio 22),,Philips 2014 MT5580 based TVs Smart TV,00:04:30,Not latest view,BR (Brazil)
Ju,2021-05-23 02:20:02,00:22:47,,Ruby Arco-íris: Temporada 1: Dilema do golfinho (Episódio 21),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-23 01:56:46,00:22:47,,Ruby Arco-íris: Temporada 1: Festa principesca (Episódio 20),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-23 01:24:53,00:22:46,,Ruby Arco-íris: Temporada 1: Onda do arco-íris (Episódio 19),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-23 01:01:37,00:22:46,,Ruby Arco-íris: Temporada 1: Parada de trem (Episódio 18),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-23 00:38:22,00:22:47,,Ruby Arco-íris: Temporada 1: Como seu jardim cresce? (Episódio 17),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-23 00:30:31,00:07:21,,"Ruby Arco-íris: Temporada 1: Tesouro perdido, tesouro encontrado (Episódio 16)",,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-22 17:57:28,01:30:40,,Corrida mortal,,Philips 2014 MT5580 based TVs Smart TV,01:30:40,01:30:40,BR (Brazil)
Ju,2021-05-22 16:19:14,01:33:17,,Ruas Sangrentas - O Acerto Final,,Philips 2014 MT5580 based TVs Smart TV,01:33:54,01:33:54,BR (Brazil)
Ju,2021-05-22 16:05:32,00:11:56,,Canta Comigo: Temporada 3: Episódio 5 (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,01:28:29,Not latest view,BR (Brazil)
Ju,2021-05-21 23:27:07,00:15:25,,"Ruby Arco-íris: Temporada 1: Tesouro perdido, tesouro encontrado (Episódio 16)",,Philips 2014 MT5580 based TVs Smart TV,00:16:23,Not latest view,BR (Brazil)
Ju,2021-05-21 23:03:53,00:22:46,,Ruby Arco-íris: Temporada 1: Bebezão (Episódio 15),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-21 22:39:39,00:23:45,,Ruby Arco-íris: Temporada 1: Problema com o cabelo (Episódio 14),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-21 21:47:59,00:43:32,,Canta Comigo: Temporada 3: Episódio 5 (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,01:16:34,Not latest view,BR (Brazil)
Ju,2021-05-21 21:15:12,00:32:34,,Canta Comigo: Temporada 3: Episódio 5 (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:32:34,Not latest view,BR (Brazil)
Ju,2021-05-21 18:45:58,00:22:46,,"Ruby Arco-íris: Temporada 1: Relaxe, todo mundo (Episódio 13)",,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-21 18:22:44,00:22:47,,Ruby Arco-íris: Temporada 1: O macarrão é a salvação (Episódio 12),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-21 17:56:30,00:22:46,,Ruby Arco-íris: Temporada 1: Acorde! (Episódio 11),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-21 17:33:15,00:22:46,,Ruby Arco-íris: Temporada 1: Fazendo um filme (Episódio 10),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-21 17:10:01,00:22:46,,Ruby Arco-íris: Temporada 1: Aprender a dançar (Episódio 9),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-21 16:45:48,00:23:45,,Ruby Arco-íris: Temporada 1: Levantando voo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-21 16:44:45,00:00:38,,Ruas Sangrentas - O Acerto Final,,Philips 2014 MT5580 based TVs Smart TV,00:00:38,Not latest view,BR (Brazil)
Ju,2021-05-21 01:27:02,00:23:22,,Barbie Life in the Dreamhouse: Temporada 1: Hoje é dia das irmãs (Episódio 10),,Philips 2014 MT5580 based TVs Smart TV,00:23:52,Not latest view,BR (Brazil)
Ju,2021-05-21 01:02:30,00:24:01,,Barbie Life in the Dreamhouse: Temporada 1: A butique da Barbie (Episódio 9),,Philips 2014 MT5580 based TVs Smart TV,00:24:11,Not latest view,BR (Brazil)
Ju,2021-05-19 01:56:06,00:00:56,,Barbie Life in the Dreamhouse: Temporada 1: A butique da Barbie (Episódio 9),,Philips 2014 MT5580 based TVs Smart TV,00:00:12,Not latest view,BR (Brazil)
Ju,2021-05-19 01:31:08,00:24:00,,Barbie Life in the Dreamhouse: Temporada 1: Redecorando (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:24:12,Not latest view,BR (Brazil)
Ju,2021-05-19 01:07:21,00:23:18,,Barbie Life in the Dreamhouse: Temporada 1: O rally da Barbie (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:23:48,Not latest view,BR (Brazil)
Ju,2021-05-19 00:43:31,00:23:22,,Barbie Life in the Dreamhouse: Temporada 1: Festa dos cachorros (Episódio 12),,Philips 2014 MT5580 based TVs Smart TV,00:23:34,Not latest view,BR (Brazil)
Ju,2021-05-19 00:18:46,00:24:16,,Barbie Life in the Dreamhouse: Temporada 1: Quem faz mais sucesso? (Episódio 11),,Philips 2014 MT5580 based TVs Smart TV,00:24:16,Not latest view,BR (Brazil)
Ju,2021-05-18 07:49:37,01:44:20,,Eu Sou Todas as Meninas,,Philips 2014 MT5580 based TVs Smart TV,01:41:49,01:41:49,BR (Brazil)
Ju,2021-05-17 22:49:19,01:32:06,,Canta Comigo: Temporada 3: Episódio 4 (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,01:35:15,01:35:15,BR (Brazil)
Ju,2021-05-17 21:52:41,00:52:52,,Canta Comigo: Temporada 3: Episódio 3 (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,01:34:12,01:34:12,BR (Brazil)
Ju,2021-05-17 20:56:44,00:55:06,,Canta Comigo: Temporada 3: Episódio 2 (Episódio 2),,Philips 2014 MT5580 based TVs Smart TV,01:47:00,01:47:00,BR (Brazil)
Ju,2021-05-17 19:05:55,00:49:57,,Canta Comigo: Temporada 3: Episódio 2 (Episódio 2),,Philips 2014 MT5580 based TVs Smart TV,00:49:57,Not latest view,BR (Brazil)
Ju,2021-05-17 17:20:24,01:45:03,,Canta Comigo: Temporada 3: Episódio 1 (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,01:45:03,Not latest view,BR (Brazil)
Ju,2021-05-17 16:56:24,00:21:58,,Ruby Arco-íris: Temporada 1: Jogando golfe (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:22:56,Not latest view,BR (Brazil)
Ju,2021-05-17 16:44:02,00:11:52,,Ruby Arco-íris: Temporada 1: Cantando na chuva (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:23:45,Not latest view,BR (Brazil)
Ju,2021-05-17 01:30:55,00:10:55,,Ruby Arco-íris: Temporada 1: Cantando na chuva (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:11:53,Not latest view,BR (Brazil)
Ju,2021-05-17 01:07:41,00:22:46,,Ruby Arco-íris: Temporada 1: Nos bastidores (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-17 00:44:26,00:22:46,,Ruby Arco-íris: Temporada 1: O bolo gigante (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-17 00:29:58,00:13:59,,Ruby Arco-íris: Temporada 1: Ao seu dispor (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-16 20:35:35,00:08:47,,Ruby Arco-íris: Temporada 1: Ao seu dispor (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:09:45,Not latest view,BR (Brazil)
Ju,2021-05-16 20:12:27,00:22:41,,Ruby Arco-íris: Temporada 1: Loucos por sapatos (Episódio 2),,Philips 2014 MT5580 based TVs Smart TV,00:23:39,Not latest view,BR (Brazil)
Ju,2021-05-16 19:48:14,00:23:44,,Ruby Arco-íris: Temporada 1: A aventura de Ruby (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:23:44,Not latest view,BR (Brazil)
Ju,2021-05-16 16:40:02,01:09:00,,Cine Gibi: Temporada 1: Cine Gibi 9: Vamos Fazer de Conta! (Episódio 9),,Philips 2014 MT5580 based TVs Smart TV,01:09:00,01:09:00,BR (Brazil)
Ju,2021-05-15 18:17:36,00:58:37,,O Informante,,Philips 2014 MT5580 based TVs Smart TV,00:58:37,00:58:37,BR (Brazil)
Ju,2021-05-15 16:18:27,01:05:54,,Cine Gibi: Temporada 1: Cine Gibi 8: ...Tá Brincando? (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,01:06:24,01:06:24,BR (Brazil)
Ju,2021-05-15 15:06:38,01:11:21,,Cine Gibi: Temporada 1: Cine Gibi 7: Bagunça Animal (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,01:11:21,01:11:21,BR (Brazil)
Ju,2021-05-14 19:02:13,00:00:06,,"Super Monstros em Ação: Temporada 2: Cleo sabe tudo / Spike, o necrófago (Episódio 1)",,Philips 2014 MT5580 based TVs Smart TV,00:00:24,00:00:24,BR (Brazil)
Ju,2021-05-14 18:37:49,00:23:54,,Super Monstros em Ação: Temporada 3: Um ogro na floresta (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:24:18,00:24:18,BR (Brazil)
Ju,2021-05-14 18:13:21,00:23:59,,"Super Monstros em Ação: Temporada 3: Verde de inveja / Ops, encolhemos os carros (Episódio 5)",,Philips 2014 MT5580 based TVs Smart TV,00:24:23,00:24:23,BR (Brazil)
Ju,2021-05-14 17:40:30,00:24:18,,Super Monstros em Ação: Temporada 3: Organizando um show (Episódio 4),,Philips 2014 MT5580 based TVs Smart TV,00:24:42,00:24:42,BR (Brazil)
Ju,2021-05-14 17:16:34,00:23:27,,Super Monstros em Ação: Temporada 3: Perdidos nos pinheiros / Uma sereia nos pinheiros (Episódio 3),,Philips 2014 MT5580 based TVs Smart TV,00:23:51,00:23:51,BR (Brazil)
Ju,2021-05-14 16:53:21,00:22:45,,Super Monstros em Ação: Temporada 3: Noite do Monstro Amigo do Coração (Episódio 2),,Philips 2014 MT5580 based TVs Smart TV,00:23:09,00:23:09,BR (Brazil)
Ju,2021-05-14 16:28:56,00:23:54,,Super Monstros em Ação: Temporada 3: Melodia do luar / A semente impossível (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:23:54,00:23:54,BR (Brazil)
Ju,2021-05-14 16:11:53,00:16:27,,Frankenstein de Mary Shelley,,Philips 2014 MT5580 based TVs Smart TV,00:16:27,00:16:27,BR (Brazil)
Ju,2021-05-14 14:29:48,01:38:15,,A Mulher na Janela,,Philips 2014 MT5580 based TVs Smart TV,01:34:27,Not latest view,BR (Brazil)
Ju,2021-05-13 18:11:30,01:37:49,,Oxigênio,,Philips 2014 MT5580 based TVs Smart TV,01:35:10,01:35:10,BR (Brazil)
Ju,2021-05-13 17:48:04,00:22:45,,A Casa Mágica da Gabby: Temporada 1: Dia de jogo (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:23:29,Not latest view,BR (Brazil)
Ju,2021-05-13 17:24:08,00:23:26,,A Casa Mágica da Gabby: Temporada 1: Casa mágica bagunçada (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:24:08,Not latest view,BR (Brazil)
Ju,2021-05-13 17:06:10,00:13:02,,Barbie Dreamhouse Adventures: Temporada 1: A babá da babá (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:23:04,00:23:04,BR (Brazil)
Ju,2021-05-12 22:06:41,00:09:33,,Barbie Dreamhouse Adventures: Temporada 1: A babá da babá (Episódio 5),,Philips 2014 MT5580 based TVs Smart TV,00:10:03,Not latest view,BR (Brazil)
Ju,2021-05-12 21:43:46,00:22:26,,Barbie Dreamhouse Adventures: Temporada 1: A fada do telhado (Episódio 8),,Philips 2014 MT5580 based TVs Smart TV,00:22:56,00:22:56,BR (Brazil)
Ju,2021-05-12 21:20:50,00:22:28,,Barbie Dreamhouse Adventures: Temporada 1: O bolo perfeito (Episódio 7),,Philips 2014 MT5580 based TVs Smart TV,00:22:58,00:22:58,BR (Brazil)
Ju,2021-05-12 20:57:29,00:22:53,,Barbie Dreamhouse Adventures: Temporada 1: Pé na estrada (Episódio 6),,Philips 2014 MT5580 based TVs Smart TV,00:22:53,00:22:53,BR (Brazil)
Ju,2021-05-12 20:40:42,00:11:34,,YooHoo ao Resgate!: Temporada 3: A coleção de pinhas (Episódio 1),,Philips 2014 MT5580 based TVs Smart TV,00:12:24,00:12:24,BR (Brazil)
Ju,2021-05-11 16:48:04,00:53:46,,"Paulo, Apóstolo de Cristo",,Philips 2014 MT5580 based TVs Smart TV,00:53:46,00:53:46,BR (Brazil)
Ju,2021-05-09 00:05:22,00:24:11,,Por que você me matou?,,Philips 2014 MT5580 based TVs Smart TV,00:24:11,00:24:11,BR (Brazil)
Ju,2021-05-08 22:28:22,01:33:07,,Monstro,,Philips 2014 MT5580 based TVs Smart TV,01:32:27,Not latest view,BR (Brazil)
